-2.200000000000001 -157.19452736318416
-4.2 -106.56262626262632
-4.5 -100.23216080402018
-5.0 -153.10452261306543
-4.199999999999999 -88.65577889447236
-5.0 -185.58199999999994
-4.0 -94.87500000000001
-3.9000000000000004 -123.96517412935327
-3.0 -139.13249999999996
-2.2 -117.27376237623766
-3.7 -115.94900990099016
-3.4000000000000004 -96.69899999999998
-4.6 -108.1075376884422
-5.0 -92.1130000000001
-3.0000000000000004 -126.5924623115578
-4.5 -114.50149253731345
-3.4000000000000004 -116.80555555555551
-1.0999999999999983 -118.57587939698497
-4.1 -105.41700000000009
-4.0 -118.24924623115581
-6.0 -114.50200000000002
-3.1 -103.80597014925377
-4.0 -125.40450000000003
-1.8000000000000012 -135.54020100502518
-2.3000000000000003 -131.5247474747476
-5.0 -93.27258883248727
-3.1 -94.61336633663363
-6.0 -127.91550000000014
-5.1 -84.88606965174131
-4.0 -65.66815920398012
-4.0 -139.03900000000007
-3.6000000000000005 -89.60000000000001
-2.3000000000000003 -86.35349999999998
-3.1 -88.15228426395942
-4.5 -86.84349999999999
-5.0 -91.25273631840795
-4.0 -81.66200000000002
-5.0 -103.9487562189054
-4.0 -82.40198019801979
-5.0 -71.86534653465351
-5.2 -102.68905472636814
-6.0 -78.29800995024877
-2.4000000000000004 -91.77638190954775
-3.7 -63.74723618090453
-2.4 -77.82400000000001
-4.0 -107.66414141414138
-2.7000000000000006 -138.55778894472363
-4.2 -126.88787878787889
-1.1000000000000005 -85.38080808080805
-3.0 -100.73900000000005
-4.2 -186.66349999999994
-4.0 -151.74572864321627
-3.4 -183.54522613065333
-4.1 -137.3718592964825
-2.1000000000000005 -148.81840796019907
-4.1 -138.74750000000003
-4.0 -148.07164179104493
-4.8 -137.65000000000006
-2.1000000000000005 -137.83034825870647
-2.5000000000000004 -128.18100000000004
-5.7 -120.63432835820898
-5.0 -138.371144278607
-4.0 -114.47250000000004
-3.7000000000000006 -145.41750000000002
-5.0 -136.17450000000008
-5.9 -114.19899497487442
-3.0000000000000004 -137.21515151515158
-5.1 -148.12676767676777
-5.0 -107.81550000000001
-3.0000000000000004 -153.08159203980108
-3.1 -120.71492537313432
-6.0 -139.38805970149258
-4.2 -92.8616915422886
-5.0 -101.11049999999994
-1.700000000000001 -110.59552238805969
-3.2 -113.33050000000001
-6.0 -161.15544554455445
-5.0 -108.75522388059701
-4.2 -137.47178217821786
-5.0 -76.70945273631837
-4.1 -74.74477611940294
-3.0000000000000004 -149.78699999999998
-6.0 -132.1749999999999
-4.0 -114.55049999999994
-6.0 -136.89145728643214
-4.0 -113.95149999999992
-4.0 -121.88099999999994
-4.0 -166.7010050251257
-4.0 -101.58693467336683
-4.0 -133.18850000000003
-4.0 -99.36517412935326
-6.0 -119.4840796019901
-5.0 -123.13000000000004
-5.0 -143.15750000000003
-5.0 -104.26218905472642
-2.0000000000000004 -119.4295
-4.0 -142.7875
-1.100000000000001 -114.70850000000004
-3.1000000000000005 -108.96318407960194
-4.2 -102.135
-3.0000000000000004 -139.4844221105528
-5.1 -145.27300000000002
-3.0000000000000004 -119.75199999999994
-4.0 -164.75100000000006
-4.2 -128.321
-1.100000000000001 -86.60149253731343
-3.1000000000000005 -92.28750000000002
